公路編號,公路編碼,隸屬縣市,管養單位,管養工務段,調查日期,坐標-X-TWD97,坐標-Y-TWD97,坐標-E-WGS84,坐標-N-WGS84,起點樁號,隸屬鄉鎮,隸屬村里,坐標Z（公尺）,設置位置,編號,種類,性質,牌面內容,現況,是否為公路局設置,備註,牌面方向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,232038.752,2691130.004,120.8230137,24.32591974,146K+687,卓蘭鎮,豐田里,359.162,右側,S1591,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,232056.5,2691102.2,120.8231894,24.32568608,146K+719,卓蘭鎮,豐田里,357.118,右側,S1599,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2025/7/21,232125,2690741.5,120.8238688,24.32243,147K+105,卓蘭鎮,豐田里,340.93,左側,S2191,禁制,限5,60,良好,是,,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,231976.879,2689525.241,120.8224242,24.31142937,148K+351,卓蘭鎮,新厝里,353.069,中央,S0085C,禁制,限5,60,良好,是,中央,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,231919.783,2689450.78,120.8218626,24.31075639,148K+445,卓蘭鎮,新厝里,354.044,中央,S0088C,禁制,限5,60,良好,是,中央,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2018/11/10,231766.1,2689343.8,120.8203497,24.3098062,148K+623,卓蘭鎮,新厝里,355.32,中央,S0116C,禁制,限5,60,良好,是,,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2016/3/16,230809.743,2688647.058,120.8109366,24.30348623,149K+823,東勢區,明正里,352.152,右側,S0009,禁制,限5,60,良好,是,右側,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2016/3/16,230752.935,2688619.25,120.8103773,24.30323445,149K+886,東勢區,明正里,355.015,左側,S0014,禁制,限5,60,良好,是,左側,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2021/8/19,230532.7,2688644,120.8082076,24.3034725,150K+100,東勢區,明正里,353.86,右側,S1778,禁制,限5,60,良好,是,,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2020/9/30,229900.9,2688681.1,120.8019823,24.303799,150K+763,東勢區,明正里,354.92,左側,S1710,禁制,限5,60,良好,是,,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2021/8/19,229941.1,2688201.6,120.8023847,24.2994703,151K+435,東勢區,明正里,359.68,右側,S1790,禁制,限5,60,良好,是,竹葉茂密 拍攝困難,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2021/7/5,229827.9,2687768.2,120.801276,24.29555536,151K+904,東勢區,明正里,381.752,左側,S0056,禁制,限5,60,良好,是,,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2021/7/5,229808.5,2687526.4,120.8010877,24.29337183,152K+160,東勢區,泰興里,379.86,右側,S0069,禁制,限5,60,良好,是,,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2022/12/8,229631.5,2687301,120.7993474,24.2913345,152K+477,東勢區,泰興里,353.04,右側,S1982,禁制,限5,60,良好,是,遷移,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2021/7/5,229337,2687090,120.7964496,24.2894258,152K+853,東勢區,泰興里,324.26,右側,S0087,禁制,限5,60,尚佳,是,,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2016/3/16,229272.605,2686931.233,120.7958175,24.28797415,153K+027,東勢區,泰興里,316.272,右側,S0097,禁制,限5,60,良好,是,右側,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2023/2/9,229288.736,2686924.131,120.7959765,24.28791024,153K+028,東勢區,泰興里,316.337,左側,S0074,禁制,限5,60,良好,是,左側,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2016/3/16,229547.315,2686651.68,120.7985276,24.28545363,153K+574,東勢區,興隆里,318.432,右側,S0131,禁制,限5,60,良好,是,右側,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2023/3/13,229683.9,2686635.1,120.7998737,24.2853225,153K+717,東勢區,興隆里,324.798,左側,S1943,禁制,限5,60,良好,是,,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2019/8/1,230353.7,2686487.4,120.8064734,24.2839979,154K+414,東勢區,興隆里,348.87,左側,S1674,禁制,限5,60,良好,是,交108-22001,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2023/3/13,230435.7,2686484,120.807281,24.2839686,154K+494,東勢區,興隆里,354.11,左側,S1658,禁制,限5,60,良好,是,交108-22001,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2016/3/16,230984.75,2686169.269,120.8126936,24.28111595,155K+134,東勢區,興隆里,356.156,右側,S0153,禁制,限5,60,良好,是,右側,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2016/3/16,230992.555,2686183.422,120.8127703,24.28124384,155K+136,東勢區,興隆里,356.632,左側,S0138,禁制,限5,60,良好,是,左側,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2021/7/5,231217.2,2686034.3,120.8149847,24.27991738,155K+407,東勢區,興隆里,353.645,右側,S0155,禁制,限5,60,良好,是,,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2018/8/27,231463.3,2685750.7,120.8174125,24.2773596,155K+787,東勢區,興隆里,350.8,左側,S1540,禁制,限5,60,良好,是,交107-22009,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2024/12/22,231941.5,2683989.5,120.8221455,24.2614624,158K+044,東勢區,北興里,353.33,中央,S2168C,禁制,限5,50,良好,是,,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2024/12/22,231932.8,2683986.2,120.8220593,24.26143335,158K+053,東勢區,北興里,354.5,中央,S2169C,禁制,限5,70,良好,是,,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2024/12/22,231428.5,2683859.8,120.8170946,24.2602859,158K+573,石岡區,和盛里,353.15,中央,S2170C,禁制,限5,70,良好,是,,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2024/12/22,231419.2,2683857,120.8170031,24.2602608,158K+582,石岡區,和盛里,352.94,中央,S2171C,禁制,限5,50,良好,是,,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2022/7/14,231308.5,2683874.1,120.8159123,24.26041338,158K+701,石岡區,和盛里,351.51,中央,S0038C,禁制,限5,50,良好,是,中央,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2016/3/16,231268.81,2683904.585,120.8155212,24.26067107,158K+750,石岡區,和盛里,351.638,中央,S0045C,禁制,限5,70,良好,是,中央,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2021/8/19,230979.1,2684106.3,120.8126656,24.26250592,159K+104,石岡區,德興里,350.677,中央,S0056C,禁制,限5,70,良好,是,更新相片,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2021/7/5,230841.8,2684202.6,120.8113115,24.26337389,159K+272,石岡區,德興里,348.526,中央,S0059C,禁制,限5,70,良好,是,,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2021/8/19,230731.4,2684280.5,120.8102236,24.26407635,159K+407,石岡區,德興里,347.337,中央,S0061C,禁制,限5,70,良好,是,,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2022/6/16,230566.6,2684394.7,120.8085991,24.26510496,159K+607,石岡區,土牛里,345.834,中央,S0065C,禁制,限5,50,良好,是,,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2022/6/16,230560,2684399.3,120.8085335,24.26514667,159K+615,石岡區,土牛里,346.079,中央,S0068C,禁制,限5,70,良好,是,,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2022/5/3,230509.5,2684432.8,120.8080354,24.2654482,159K+676,石岡區,土牛里,343.7,中央,S1811C,禁制,限5,50,良好,是,,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2016/3/16,230496.865,2684445.747,120.8079112,24.26554792,159K+693,石岡區,土牛里,344.384,中央,S0071C,禁制,限5,70,良好,是,中央,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2016/3/16,230392.053,2684518.712,120.8068779,24.26620543,159K+820,石岡區,土牛里,342.61,中央,S0076C,禁制,限5,50,良好,是,中央,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2016/3/16,230368.003,2684535.413,120.8066408,24.26635593,159K+850,石岡區,土牛里,342.39,中央,S0079C,禁制,限5,70,良好,是,中央,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2024/12/11,229891.3,2684765.4,120.8019428,24.2684439,160K+381,石岡區,梅子里,336.7,中央,S2165C,禁制,限5,70,良好,是,,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2022/12/6,229556.6,2684909.8,120.7986437,24.2697435,160K+746,石岡區,萬興里,336,中央,S1994C,禁制,限5,70,良好,是,,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2016/3/16,229311.712,2685017.806,120.7962303,24.27069797,161K+012,石岡區,萬興里,334.724,中央,S0095C,禁制,限5,70,良好,是,中央,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2016/3/16,229238.71,2685050.271,120.7955108,24.27099014,161K+092,石岡區,萬興里,334.087,中央,S0100C,禁制,限5,70,良好,是,中央,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2016/3/16,228717.182,2685307.575,120.7903702,24.27330639,161K+674,石岡區,萬興里,327.289,中央,S0110C,禁制,限5,70,良好,是,中央,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2020/11/26,228664.7,2685332,120.7898524,24.2735438,161K+733,石岡區,萬興里,326.04,中央,S1707C,禁制,限5,70,良好,是,牌面未異動更新相片,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2023/2/9,228579.503,2685368.787,120.7890132,24.27385721,161K+825,石岡區,萬興里,326.174,中央,S0115C,禁制,限5,70,良好,是,"中央,雙面標誌",雙向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2023/2/10,228518.736,2685392.757,120.7884143,24.27407281,161K+890,石岡區,九房里,325.069,中央,S0117C,禁制,限5,50,良好,是,中央,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2016/3/16,228421.055,2685410.409,120.7874519,24.27423085,161K+990,石岡區,九房里,323.945,中央,S0121C,禁制,限5,70,良好,是,中央,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2023/2/16,227893.8,2685444.5,120.7822578,24.27454885,162K+520,石岡區,九房里,316.824,中央,S0140C,禁制,限5,70,良好,是,中央,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2023/2/16,227873.111,2685442.789,120.7820543,24.27451557,162K+541,石岡區,九房里,316.034,中央,S0143C,禁制,限5,50,良好,是,中央,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2025/5/16,227797.9,2685427.9,120.7813138,24.2743972,162K+618,石岡區,九房里,313.44,中央,S2194C,禁制,限5,70,良好,是,,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2023/2/16,227463.86,2685396.923,120.778024,24.27409561,162K+954,石岡區,萬安里,305.102,中央,S0151C,禁制,限5,70,良好,是,中央,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2023/2/16,227421.593,2685401.756,120.7776076,24.27413864,162K+997,石岡區,萬安里,304.318,中央,S0154C,禁制,限5,50,良好,是,中央,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2021/7/6,227253,2685432.9,120.7759464,24.27443458,163K+169,石岡區,萬安里,303.098,中央,S0160C,禁制,限5,70,良好,是,,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2021/7/6,227253,2685432.9,120.7759464,24.27443458,163K+169,石岡區,萬安里,303.098,中央,S1789C,禁制,限5,70,良好,是,,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2021/7/6,226846.6,2685514.9,120.7719419,24.27516863,163K+583,石岡區,金星里,298.678,中央,S0170C,禁制,限5,70,良好,是,,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2016/3/16,226650.486,2685556.58,120.7700099,24.27552527,163K+784,石岡區,金星里,294.043,中央,S0174C,禁制,限5,70,良好,是,中央,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2016/3/16,226435.56,2685600.038,120.7678922,24.27591444,164K+003,石岡區,金星里,293.132,中央,S0176C,禁制,限5,70,良好,是,中央,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2023/2/16,226148.999,2685703.462,120.7650679,24.27684394,164K+309,石岡區,金星里,287.055,中央,S0192C,禁制,限5,70,良好,是,中央,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2023/2/16,226095.813,2685728.926,120.7645436,24.27707305,164K+368,石岡區,石岡里,286.919,中央,S0194C,禁制,限5,50,良好,是,中央,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2021/10/1,226001.2,2685745.1,120.7636114,24.27723498,164K+467,石岡區,石岡里,285.383,中央,S0202C,禁制,限5,50,良好,是,,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2021/10/1,226001.2,2685745.1,120.7636114,24.27723498,164K+467,石岡區,石岡里,285.383,中央,S0203C,禁制,限5,50,良好,是,,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2023/2/16,225734.21,2685724.801,120.7609819,24.27703025,164K+735,豐原區,朴子里,286.5,中央,S0221C,禁制,限5,50,良好,是,中央,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2016/3/16,225640.674,2685717.504,120.7600607,24.27696291,164K+829,豐原區,朴子里,283.79,中央,S0228C,禁制,限5,50,良好,是,中央,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2023/5/12,225403.5,2685588.9,120.7577268,24.27581542,165K+100,豐原區,朴子里,276.32,中央,S2033C,禁制,限5,50,良好,是,,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2023/5/16,225162.6,2685445.5,120.7553565,24.27451679,165K+380,豐原區,朴子里,273.3,中央,S0240C,禁制,限5,50,良好,是,,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2018/8/27,224822.7,2685092.3,120.7520149,24.2713221,165K+875,豐原區,翁子里,269.43,中央,S1402C,禁制,限5,50,良好,是,交107-22009,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2024/9/2,224687.5,2684911.4,120.7506861,24.2696866,166K+100,豐原區,翁子里,264.92,中央,S2150C,禁制,限5,50,良好,是,,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2021/10/1,224678.5,2684903.8,120.7505977,24.26961813,166K+112,豐原區,翁子里,264.999,中央,S0269C,禁制,限5,50,良好,是,,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2024/8/3,224407.3,2684596.7,120.7479318,24.26684014,166K+523,豐原區,翁子里,263.301,中央,S0280C,禁制,限5,50,良好,是,"中央
更貼",逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2024/6/5,223893.7,2684279.4,120.7428789,24.263967,167K+130,豐原區,翁子里,263.17,中央,S0297C,禁制,限5,50,良好,是,中央/更貼,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2021/8/20,223434.1,2684043.7,120.7383566,24.26183101,167K+646,豐原區,翁子里,259.235,中央,S0310C,禁制,限5,50,良好,是,,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2016/3/16,222976.82,2683801.043,120.733858,24.25961519,168K+165,豐原區,翁子里,254.353,中央,S0327C,禁制,限5,50,良好,是,中央,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2021/8/20,222419.9,2682811.8,120.7283924,24.2506904,169K+488,豐原區,北陽里,247.157,中央,S0394C,禁制,限5,50,尚佳,是,,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2021/7/7,222258.4,2682493.5,120.7268076,24.24781395,169K+845,豐原區,北陽里,244.635,中央,S0408C,禁制,限5,50,良好,是,中央,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2022/7/20,220980.2,2682115.9,120.7142278,24.2443816,171K+404,豐原區,田心里,225.46,中央,S1838C,禁制,限5,60,良好,是,,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2024/3/30,220900.5,2681935.1,120.713447,24.24274703,171K+601,豐原區,田心里,222.702,中央,S0508C,禁制,限5,50,良好,是,中央,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2024/8/20,220615.7,2681376.3,120.7106542,24.23769607,172K+231,豐原區,田心里,217.85,中央,S2149C,禁制,限5,60,良好,是,,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2021/8/20,220577.4,2681267.4,120.710279,24.2367125,172K+346,豐原區,田心里,216.07,中央,S1793C,禁制,限5,60,良好,是,"近豐原大道車流多,拍攝困難",順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2020/1/10,220388.8,2680464.1,120.7084384,24.2294555,173K+174,潭子區,栗林里,206.3,中央,S0777,禁制,限5,60,良好,是,,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2021/7/12,220385,2680384.4,120.708403,24.2287361,173K+273,潭子區,栗林里,205.91,中央,S1765C,禁制,限5,60,良好,是,,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2016/3/16,220325.199,2680161.637,120.7078184,24.22670643,173K+485,潭子區,栗林里,203.938,中央,S0567C,禁制,限5,60,良好,是,中央,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2021/5/28,220062.4,2678702.9,120.7052609,24.2135472,174K+972,潭子區,潭秀里,189.95,中央,S1407C,禁制,限5,60,良好,是,,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2018/5/7,220072.1,2678554.6,120.7053597,24.21220881,175K+121,潭子區,潭陽里,187.91,中央,S1391C,禁制,限5,60,良好,是,交107-22001,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2016/3/16,220073.92,2678510.405,120.7053786,24.21179236,175K+167,潭子區,潭陽里,187.841,中央,S0617C,禁制,限5,60,良好,是,中央,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2019/8/1,219965.4,2677655.2,120.7043285,24.2040858,176K+056,潭子區,福仁里,179.52,中央,S1616C,禁制,限5,60,良好,是,交108-22001,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2023/2/20,219935.203,2677534.354,120.7040333,24.20297674,176K+157,潭子區,福仁里,179.064,中央,S0644C,禁制,限5,60,良好,是,中央,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2019/8/1,219896.3,2677370.8,120.7036537,24.2015168,176K+324,潭子區,福仁里,177.49,中央,S1614C,禁制,限5,60,良好,是,交108-22001,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2022/12/9,219857.9,2677212.8,120.7032786,24.20008894,176K+486,潭子區,頭家里,174.984,中央,S0664C,禁制,限5,60,良好,是,遷移,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2016/3/16,219792.646,2676834.362,120.7026446,24.19665363,176K+872,潭子區,頭家東里,170.033,中央,S0675C,禁制,限5,60,良好,是,中央,順向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2016/3/16,219772.787,2675832.728,120.7024701,24.18760926,177K+875,潭子區,頭家東里,161.374,中央,S0696C,禁制,限5,60,良好,是,中央,逆向
台3,P0030,臺中市,中區養護工程分局,臺中工務段,2024/5/16,218944.555,2672567.706,120.694388,24.15811245,181K+446,北區,錦祥里,121.77,中央,S2122,禁制,限5,50,良好,,,逆向
